LIMS Heartbeat,SYSTEM,3/13/15 6:38 PM
Authorized result sent to ESB,JEROMYP,3/13/15 6:36 PM
Authorized result sent to ESB,JCHOU,3/13/15 6:36 PM
LIMS Heartbeat,SYSTEM,3/13/15 6:36 PM
LIMS Heartbeat,SYSTEM,3/13/15 6:34 PM
Authorized result sent to ESB,JCHOU,3/13/15 6:32 PM
Authorized result sent to ESB,ASHIKAS,3/13/15 6:32 PM
Authorized result sent to ESB,ASHIKAS,3/13/15 6:32 PM
LIMS Heartbeat,SYSTEM,3/13/15 6:32 PM
Receipt sent to MES System,NGUYEA31,3/13/15 6:32 PM
Authorized result sent to ESB,JCHOU,3/13/15 6:31 PM
LIMS Heartbeat,SYSTEM,3/13/15 6:30 PM
LIMS Heartbeat,SYSTEM,3/13/15 6:28 PM
Authorized result sent to ESB,JCHOU,3/13/15 6:27 PM
LIMS Heartbeat,SYSTEM,3/13/15 6:26 PM
Authorized result sent to ESB,JEROMYP,3/13/15 6:25 PM
LIMS Heartbeat,SYSTEM,3/13/15 6:24 PM
LIMS Heartbeat,SYSTEM,3/13/15 6:22 PM
Authorized result sent to ESB,IL,3/13/15 6:22 PM
Lot Disposition sent to ESB,SHERIH,3/13/15 6:20 PM
LIMS Heartbeat,SYSTEM,3/13/15 6:20 PM
LIMS Heartbeat,SYSTEM,3/13/15 6:18 PM
LIMS Heartbeat,SYSTEM,3/13/15 6:16 PM
LIMS Heartbeat,SYSTEM,3/13/15 6:14 PM
Authorized result sent to ESB,JEROMYP,3/13/15 6:12 PM
LIMS Heartbeat,SYSTEM,3/13/15 6:12 PM
Lot Disposition sent to ESB,RGUZMAN,3/13/15 6:11 PM
LIMS Heartbeat,SYSTEM,3/13/15 6:10 PM
Receipt sent to MES System,SOMCHITS,3/13/15 6:09 PM
LIMS Heartbeat,SYSTEM,3/13/15 6:08 PM
LIMS Heartbeat,SYSTEM,3/13/15 6:06 PM
Authorized result sent to ESB,HOLTA2,3/13/15 6:05 PM
Authorized result sent to ESB,HOLTA2,3/13/15 6:05 PM
Authorized result sent to ESB,JEROMYP,3/13/15 6:04 PM
LIMS Heartbeat,SYSTEM,3/13/15 6:04 PM
LIMS Heartbeat,SYSTEM,3/13/15 6:02 PM
Receipt sent to MES System,TYHGFDOC,3/13/15 6:02 PM
LIMS Heartbeat,SYSTEM,3/13/15 6:00 PM
LIMS Heartbeat,SYSTEM,3/13/15 5:58 PM
Authorized result sent to ESB,STRAUSSE,3/13/15 5:57 PM
LIMS Heartbeat,SYSTEM,3/13/15 5:56 PM
Authorized result sent to ESB,JEROMYP,3/13/15 5:55 PM
Authorized result sent to ESB,JEROMYP,3/13/15 5:54 PM
"Lot Disposition sent to BAHR, Heartbeat",SYSTEM,3/13/15 5:54 PM
Lot Sample Updated or Logged,SYSTEM,3/13/15 5:54 PM
LIMS Heartbeat,SYSTEM,3/13/15 5:54 PM
Authorized result sent to ESB,NYAO,3/13/15 5:52 PM
LIMS Heartbeat,SYSTEM,3/13/15 5:52 PM
LIMS Heartbeat,SYSTEM,3/13/15 5:50 PM
LIMS Heartbeat,SYSTEM,3/13/15 5:48 PM
Authorized result sent to ESB,JEROMYP,3/13/15 5:47 PM
LIMS Heartbeat,SYSTEM,3/13/15 5:46 PM
LIMS Heartbeat,SYSTEM,3/13/15 5:44 PM
Authorized result sent to ESB,HOLTA2,3/13/15 5:42 PM
Authorized result sent to ESB,HOLTA2,3/13/15 5:42 PM
LIMS Heartbeat,SYSTEM,3/13/15 5:42 PM
Authorized result sent to ESB,WENDYC,3/13/15 5:41 PM
LIMS Heartbeat,SYSTEM,3/13/15 5:40 PM
Lot Sample Updated or Logged,SYSTEM,3/13/15 5:38 PM
LIMS Heartbeat,SYSTEM,3/13/15 5:38 PM
Authorized result sent to ESB,AACEVEDO,3/13/15 5:36 PM
LIMS Heartbeat,SYSTEM,3/13/15 5:36 PM
Authorized result sent to ESB,TERENCEN,3/13/15 5:36 PM
Authorized result sent to ESB,TERENCEN,3/13/15 5:35 PM
IP Report sent to BAHR,YBALLE,3/13/15 5:35 PM
LIMS Heartbeat,SYSTEM,3/13/15 5:34 PM
LIMS Heartbeat,SYSTEM,3/13/15 5:32 PM
LIMS Heartbeat,SYSTEM,3/13/15 5:30 PM
Receipt sent to MES System,TAYS1,3/13/15 5:30 PM
LIMS Heartbeat,SYSTEM,3/13/15 5:28 PM
Authorized result sent to ESB,AACEVEDO,3/13/15 5:27 PM
Authorized result sent to ESB,AACEVEDO,3/13/15 5:26 PM
LIMS Heartbeat,SYSTEM,3/13/15 5:26 PM
LIMS Heartbeat,SYSTEM,3/13/15 5:24 PM
Authorized result sent to ESB,STRAUSSE,3/13/15 5:23 PM
LIMS Heartbeat,SYSTEM,3/13/15 5:22 PM
Authorized result sent to ESB,ASHIKAS,3/13/15 5:21 PM
LIMS Heartbeat,SYSTEM,3/13/15 5:20 PM
Authorized result sent to ESB,AACEVEDO,3/13/15 5:18 PM
LIMS Heartbeat,SYSTEM,3/13/15 5:18 PM
Authorized result sent to ESB,STRAUSSE,3/13/15 5:16 PM
LIMS Heartbeat,SYSTEM,3/13/15 5:16 PM
LIMS Heartbeat,SYSTEM,3/13/15 5:14 PM
LIMS Heartbeat,SYSTEM,3/13/15 5:12 PM
Authorized result sent to ESB,STRAUSSE,3/13/15 5:11 PM
LIMS Heartbeat,SYSTEM,3/13/15 5:10 PM
Authorized result sent to ESB,AACEVEDO,3/13/15 5:08 PM
LIMS Heartbeat,SYSTEM,3/13/15 5:08 PM
LIMS Heartbeat,SYSTEM,3/13/15 5:06 PM
LIMS Heartbeat,SYSTEM,3/13/15 5:04 PM
LIMS Heartbeat,SYSTEM,3/13/15 5:02 PM
IP Report sent to BAHR,YBALLE,3/13/15 5:00 PM
Lot Disposition sent to ESB,JC,3/13/15 5:00 PM
LIMS Heartbeat,SYSTEM,3/13/15 5:00 PM
IP Report sent to BAHR,YBALLE,3/13/15 4:59 PM
Authorized result sent to ESB,JC,3/13/15 4:59 PM
IP Report sent to BAHR,YBALLE,3/13/15 4:58 PM
LIMS Heartbeat,SYSTEM,3/13/15 4:58 PM
IP Report sent to BAHR,YBALLE,3/13/15 4:57 PM
IP Report sent to BAHR,JOANM,3/13/15 4:56 PM
LIMS Heartbeat,SYSTEM,3/13/15 4:56 PM
Receipt sent to MES System,FERNANK5,3/13/15 4:55 PM
IP Report sent to BAHR,JOANM,3/13/15 4:55 PM
LIMS Heartbeat,SYSTEM,3/13/15 4:54 PM
IP Report sent to BAHR,JOANM,3/13/15 4:53 PM
IP Report sent to BAHR,YBALLE,3/13/15 4:53 PM
LIMS Heartbeat,SYSTEM,3/13/15 4:52 PM
LIMS Heartbeat,SYSTEM,3/13/15 4:50 PM
LIMS Heartbeat,SYSTEM,3/13/15 4:48 PM
Authorized result sent to ESB,STRAUSSE,3/13/15 4:47 PM
IP Report sent to BAHR,YBALLE,3/13/15 4:47 PM
LIMS Heartbeat,SYSTEM,3/13/15 4:46 PM
IP Report sent to BAHR,YBALLE,3/13/15 4:45 PM
Lot Sample Updated or Logged,SYSTEM,3/13/15 4:44 PM
LIMS Heartbeat,SYSTEM,3/13/15 4:44 PM
LIMS Heartbeat,SYSTEM,3/13/15 4:42 PM
LIMS Heartbeat,SYSTEM,3/13/15 4:40 PM
LIMS Heartbeat,SYSTEM,3/13/15 4:38 PM
Authorized result sent to ESB,STRAUSSE,3/13/15 4:36 PM
LIMS Heartbeat,SYSTEM,3/13/15 4:36 PM
Authorized result sent to ESB,STRAUSSE,3/13/15 4:35 PM
Receipt sent to MES System,NGW4,3/13/15 4:34 PM
LIMS Heartbeat,SYSTEM,3/13/15 4:34 PM
LIMS Heartbeat,SYSTEM,3/13/15 4:32 PM
LIMS Heartbeat,SYSTEM,3/13/15 4:30 PM
Authorized result sent to ESB,STRAUSSE,3/13/15 4:28 PM
LIMS Heartbeat,SYSTEM,3/13/15 4:28 PM
LIMS Heartbeat,SYSTEM,3/13/15 4:26 PM
Lot Disposition sent to ESB,MICHELHE,3/13/15 4:24 PM
LIMS Heartbeat,SYSTEM,3/13/15 4:24 PM
LIMS Heartbeat,SYSTEM,3/13/15 4:22 PM
LIMS Heartbeat,SYSTEM,3/13/15 4:20 PM
LIMS Heartbeat,SYSTEM,3/13/15 4:18 PM
Authorized result sent to ESB,BECHTELG,3/13/15 4:16 PM
LIMS Heartbeat,SYSTEM,3/13/15 4:16 PM
LIMS Heartbeat,SYSTEM,3/13/15 4:14 PM
LIMS Heartbeat,SYSTEM,3/13/15 4:12 PM
LIMS Heartbeat,SYSTEM,3/13/15 4:10 PM
LIMS Heartbeat,SYSTEM,3/13/15 4:08 PM
LIMS Heartbeat,SYSTEM,3/13/15 4:06 PM
LIMS Heartbeat,SYSTEM,3/13/15 4:04 PM
LIMS Heartbeat,SYSTEM,3/13/15 4:02 PM
LIMS Heartbeat,SYSTEM,3/13/15 4:00 PM
LIMS Heartbeat,SYSTEM,3/13/15 3:58 PM
LIMS Heartbeat,SYSTEM,3/13/15 3:56 PM
LIMS Heartbeat,SYSTEM,3/13/15 3:54 PM
LIMS Heartbeat,SYSTEM,3/13/15 3:52 PM
LIMS Heartbeat,SYSTEM,3/13/15 3:50 PM
Receipt sent to MES System,NGW4,3/13/15 3:50 PM
LIMS Heartbeat,SYSTEM,3/13/15 3:48 PM
LIMS Heartbeat,SYSTEM,3/13/15 3:46 PM
LIMS Heartbeat,SYSTEM,3/13/15 3:44 PM
LIMS Heartbeat,SYSTEM,3/13/15 3:42 PM
LIMS Heartbeat,SYSTEM,3/13/15 3:40 PM
LIMS Heartbeat,SYSTEM,3/13/15 3:38 PM
LIMS Heartbeat,SYSTEM,3/13/15 3:36 PM
LIMS Heartbeat,SYSTEM,3/13/15 3:34 PM
LIMS Heartbeat,SYSTEM,3/13/15 3:32 PM
LIMS Heartbeat,SYSTEM,3/13/15 3:30 PM
LIMS Heartbeat,SYSTEM,3/13/15 3:28 PM
LIMS Heartbeat,SYSTEM,3/13/15 3:26 PM
LIMS Heartbeat,SYSTEM,3/13/15 3:24 PM
Authorized result sent to ESB,NOPPAWAN,3/13/15 3:22 PM
LIMS Heartbeat,SYSTEM,3/13/15 3:22 PM
"Lot Disposition sent to BAHR, Heartbeat",SYSTEM,3/13/15 3:20 PM
Lot Sample Updated or Logged,SYSTEM,3/13/15 3:20 PM
LIMS Heartbeat,SYSTEM,3/13/15 3:20 PM
Lot Sample Updated or Logged,SYSTEM,3/13/15 3:18 PM
LIMS Heartbeat,SYSTEM,3/13/15 3:18 PM
LIMS Heartbeat,SYSTEM,3/13/15 3:16 PM
LIMS Heartbeat,SYSTEM,3/13/15 3:14 PM
LIMS Heartbeat,SYSTEM,3/13/15 3:12 PM
LIMS Heartbeat,SYSTEM,3/13/15 3:10 PM
LIMS Heartbeat,SYSTEM,3/13/15 3:08 PM
LIMS Heartbeat,SYSTEM,3/13/15 3:06 PM
LIMS Heartbeat,SYSTEM,3/13/15 3:04 PM
LIMS Heartbeat,SYSTEM,3/13/15 3:02 PM
LIMS Heartbeat,SYSTEM,3/13/15 3:00 PM
LIMS Heartbeat,SYSTEM,3/13/15 2:58 PM
LIMS Heartbeat,SYSTEM,3/13/15 2:56 PM
LIMS Heartbeat,SYSTEM,3/13/15 2:54 PM
LIMS Heartbeat,SYSTEM,3/13/15 2:52 PM
LIMS Heartbeat,SYSTEM,3/13/15 2:50 PM
LIMS Heartbeat,SYSTEM,3/13/15 2:48 PM
LIMS Heartbeat,SYSTEM,3/13/15 2:46 PM
LIMS Heartbeat,SYSTEM,3/13/15 2:44 PM
LIMS Heartbeat,SYSTEM,3/13/15 2:42 PM
LIMS Heartbeat,SYSTEM,3/13/15 2:40 PM
Receipt sent to MES System,SATHERS,3/13/15 2:39 PM
Receipt sent to MES System,SATHERS,3/13/15 2:38 PM
Receipt sent to MES System,NANCYS,3/13/15 2:38 PM
LIMS Heartbeat,SYSTEM,3/13/15 2:38 PM
Receipt sent to MES System,SATHERS,3/13/15 2:37 PM
Receipt sent to MES System,SATHERS,3/13/15 2:36 PM
LIMS Heartbeat,SYSTEM,3/13/15 2:36 PM
Receipt sent to MES System,SATHERS,3/13/15 2:35 PM
Lot Sample Updated or Logged,SYSTEM,3/13/15 2:34 PM
LIMS Heartbeat,SYSTEM,3/13/15 2:34 PM
Receipt sent to MES System,SATHERS,3/13/15 2:33 PM
Receipt sent to MES System,SATHERS,3/13/15 2:32 PM
LIMS Heartbeat,SYSTEM,3/13/15 2:32 PM
LIMS Heartbeat,SYSTEM,3/13/15 2:30 PM
LIMS Heartbeat,SYSTEM,3/13/15 2:28 PM
LIMS Heartbeat,SYSTEM,3/13/15 2:26 PM
LIMS Heartbeat,SYSTEM,3/13/15 2:24 PM
Receipt sent to MES System,HONGS7,3/13/15 2:23 PM
Receipt sent to MES System,HONGS7,3/13/15 2:23 PM
Receipt sent to MES System,HONGS7,3/13/15 2:23 PM
LIMS Heartbeat,SYSTEM,3/13/15 2:22 PM
LIMS Heartbeat,SYSTEM,3/13/15 2:20 PM
Authorized result sent to ESB,DAVIDANT,3/13/15 2:19 PM
LIMS Heartbeat,SYSTEM,3/13/15 2:18 PM
LIMS Heartbeat,SYSTEM,3/13/15 2:16 PM
Authorized result sent to ESB,DBARR,3/13/15 2:14 PM
LIMS Heartbeat,SYSTEM,3/13/15 2:14 PM
Lot Sample Updated or Logged,SYSTEM,3/13/15 2:12 PM
LIMS Heartbeat,SYSTEM,3/13/15 2:12 PM
LIMS Heartbeat,SYSTEM,3/13/15 2:10 PM
LIMS Heartbeat,SYSTEM,3/13/15 2:08 PM
LIMS Heartbeat,SYSTEM,3/13/15 2:06 PM
LIMS Heartbeat,SYSTEM,3/13/15 2:04 PM
LIMS Heartbeat,SYSTEM,3/13/15 2:02 PM
LIMS Heartbeat,SYSTEM,3/13/15 2:00 PM
LIMS Heartbeat,SYSTEM,3/13/15 1:58 PM
LIMS Heartbeat,SYSTEM,3/13/15 1:56 PM
LIMS Heartbeat,SYSTEM,3/13/15 1:54 PM
LIMS Heartbeat,SYSTEM,3/13/15 1:52 PM
LIMS Heartbeat,SYSTEM,3/13/15 1:50 PM
LIMS Heartbeat,SYSTEM,3/13/15 1:48 PM
LIMS Heartbeat,SYSTEM,3/13/15 1:46 PM
LIMS Heartbeat,SYSTEM,3/13/15 1:44 PM
LIMS Heartbeat,SYSTEM,3/13/15 1:42 PM
LIMS Heartbeat,SYSTEM,3/13/15 1:40 PM
COA Report sent to BAHR,JOANM,3/13/15 1:39 PM
LIMS Heartbeat,SYSTEM,3/13/15 1:38 PM
LIMS Heartbeat,SYSTEM,3/13/15 1:36 PM
COA Report sent to BAHR,JOANM,3/13/15 1:35 PM
LIMS Heartbeat,SYSTEM,3/13/15 1:34 PM
"Lot Disposition sent to BAHR, Heartbeat",SYSTEM,3/13/15 1:32 PM
Lot Sample Updated or Logged,SYSTEM,3/13/15 1:32 PM
LIMS Heartbeat,SYSTEM,3/13/15 1:32 PM
LIMS Heartbeat,SYSTEM,3/13/15 1:30 PM
LIMS Heartbeat,SYSTEM,3/13/15 1:28 PM
LIMS Heartbeat,SYSTEM,3/13/15 1:26 PM
LIMS Heartbeat,SYSTEM,3/13/15 1:24 PM
LIMS Heartbeat,SYSTEM,3/13/15 1:22 PM
LIMS Heartbeat,SYSTEM,3/13/15 1:20 PM
LIMS Heartbeat,SYSTEM,3/13/15 1:18 PM
LIMS Heartbeat,SYSTEM,3/13/15 1:16 PM
LIMS Heartbeat,SYSTEM,3/13/15 1:14 PM
LIMS Heartbeat,SYSTEM,3/13/15 1:12 PM
LIMS Heartbeat,SYSTEM,3/13/15 1:10 PM
LIMS Heartbeat,SYSTEM,3/13/15 1:08 PM
LIMS Heartbeat,SYSTEM,3/13/15 1:06 PM
LIMS Heartbeat,SYSTEM,3/13/15 1:04 PM
LIMS Heartbeat,SYSTEM,3/13/15 1:02 PM
LIMS Heartbeat,SYSTEM,3/13/15 1:00 PM
LIMS Heartbeat,SYSTEM,3/13/15 12:58 PM
Authorized result sent to ESB,ALAG,3/13/15 12:57 PM
Authorized result sent to ESB,ALAG,3/13/15 12:56 PM
Authorized result sent to ESB,ALAG,3/13/15 12:56 PM
LIMS Heartbeat,SYSTEM,3/13/15 12:56 PM
"Lot Disposition sent to BAHR, Heartbeat",SYSTEM,3/13/15 12:54 PM
Lot Sample Updated or Logged,SYSTEM,3/13/15 12:54 PM
LIMS Heartbeat,SYSTEM,3/13/15 12:54 PM
LIMS Heartbeat,SYSTEM,3/13/15 12:52 PM
LIMS Heartbeat,SYSTEM,3/13/15 12:50 PM
LIMS Heartbeat,SYSTEM,3/13/15 12:48 PM
LIMS Heartbeat,SYSTEM,3/13/15 12:46 PM
LIMS Heartbeat,SYSTEM,3/13/15 12:44 PM
LIMS Heartbeat,SYSTEM,3/13/15 12:42 PM
LIMS Heartbeat,SYSTEM,3/13/15 12:40 PM
LIMS Heartbeat,SYSTEM,3/13/15 12:38 PM
LIMS Heartbeat,SYSTEM,3/13/15 12:36 PM
Authorized result sent to ESB,TSANGB,3/13/15 12:35 PM
LIMS Heartbeat,SYSTEM,3/13/15 12:34 PM
LIMS Heartbeat,SYSTEM,3/13/15 12:32 PM
"Lot Disposition sent to BAHR, Heartbeat",SYSTEM,3/13/15 12:30 PM
Lot Sample Updated or Logged,SYSTEM,3/13/15 12:30 PM
LIMS Heartbeat,SYSTEM,3/13/15 12:30 PM
LIMS Heartbeat,SYSTEM,3/13/15 12:28 PM
LIMS Heartbeat,SYSTEM,3/13/15 12:26 PM
LIMS Heartbeat,SYSTEM,3/13/15 12:24 PM
LIMS Heartbeat,SYSTEM,3/13/15 12:22 PM
LIMS Heartbeat,SYSTEM,3/13/15 12:20 PM
LIMS Heartbeat,SYSTEM,3/13/15 12:18 PM
LIMS Heartbeat,SYSTEM,3/13/15 12:16 PM
LIMS Heartbeat,SYSTEM,3/13/15 12:14 PM
LIMS Heartbeat,SYSTEM,3/13/15 12:12 PM
LIMS Heartbeat,SYSTEM,3/13/15 12:10 PM
LIMS Heartbeat,SYSTEM,3/13/15 12:08 PM
LIMS Heartbeat,SYSTEM,3/13/15 12:06 PM
LIMS Heartbeat,SYSTEM,3/13/15 12:04 PM
LIMS Heartbeat,SYSTEM,3/13/15 12:02 PM
LIMS Heartbeat,SYSTEM,3/13/15 12:00 PM
LIMS Heartbeat,SYSTEM,3/13/15 11:58 AM
LIMS Heartbeat,SYSTEM,3/13/15 11:56 AM
LIMS Heartbeat,SYSTEM,3/13/15 11:54 AM
LIMS Heartbeat,SYSTEM,3/13/15 11:52 AM
Receipt sent to MES System,TSANGB,3/13/15 11:51 AM
LIMS Heartbeat,SYSTEM,3/13/15 11:50 AM
"Lot Disposition sent to BAHR, Heartbeat",SYSTEM,3/13/15 11:48 AM
Lot Sample Updated or Logged,SYSTEM,3/13/15 11:48 AM
LIMS Heartbeat,SYSTEM,3/13/15 11:48 AM
"Lot Disposition sent to BAHR, Heartbeat",SYSTEM,3/13/15 11:46 AM
Lot Sample Updated or Logged,SYSTEM,3/13/15 11:46 AM
LIMS Heartbeat,SYSTEM,3/13/15 11:44 AM
LIMS Heartbeat,SYSTEM,3/13/15 11:42 AM
LIMS Heartbeat,SYSTEM,3/13/15 11:40 AM
LIMS Heartbeat,SYSTEM,3/13/15 11:38 AM
LIMS Heartbeat,SYSTEM,3/13/15 11:36 AM
LIMS Heartbeat,SYSTEM,3/13/15 11:34 AM
LIMS Heartbeat,SYSTEM,3/13/15 11:32 AM
LIMS Heartbeat,SYSTEM,3/13/15 11:30 AM
LIMS Heartbeat,SYSTEM,3/13/15 11:28 AM
LIMS Heartbeat,SYSTEM,3/13/15 11:26 AM
LIMS Heartbeat,SYSTEM,3/13/15 11:24 AM
LIMS Heartbeat,SYSTEM,3/13/15 11:22 AM
Lot Sample Updated or Logged,SYSTEM,3/13/15 11:20 AM
LIMS Heartbeat,SYSTEM,3/13/15 11:20 AM
LIMS Heartbeat,SYSTEM,3/13/15 11:18 AM
LIMS Heartbeat,SYSTEM,3/13/15 11:16 AM
LIMS Heartbeat,SYSTEM,3/13/15 11:14 AM
LIMS Heartbeat,SYSTEM,3/13/15 11:12 AM
LIMS Heartbeat,SYSTEM,3/13/15 11:10 AM
LIMS Heartbeat,SYSTEM,3/13/15 11:08 AM
LIMS Heartbeat,SYSTEM,3/13/15 11:06 AM
Lot Sample Updated or Logged,SYSTEM,3/13/15 11:04 AM
LIMS Heartbeat,SYSTEM,3/13/15 11:04 AM
LIMS Heartbeat,SYSTEM,3/13/15 11:02 AM
LIMS Heartbeat,SYSTEM,3/13/15 11:00 AM
LIMS Heartbeat,SYSTEM,3/13/15 10:58 AM
Authorized result sent to ESB,CHOYC1,3/13/15 10:57 AM
Authorized result sent to ESB,CHOYC1,3/13/15 10:57 AM
"Lot Disposition sent to BAHR, Heartbeat",SYSTEM,3/13/15 10:56 AM
Lot Sample Updated or Logged,SYSTEM,3/13/15 10:56 AM
LIMS Heartbeat,SYSTEM,3/13/15 10:56 AM
LIMS Heartbeat,SYSTEM,3/13/15 10:54 AM
LIMS Heartbeat,SYSTEM,3/13/15 10:52 AM
LIMS Heartbeat,SYSTEM,3/13/15 10:50 AM
LIMS Heartbeat,SYSTEM,3/13/15 10:48 AM
Authorized result sent to ESB,JYAH,3/13/15 10:47 AM
Authorized result sent to ESB,JYAH,3/13/15 10:47 AM
Authorized result sent to ESB,JYAH,3/13/15 10:47 AM
Authorized result sent to ESB,JYAH,3/13/15 10:47 AM
Authorized result sent to ESB,JYAH,3/13/15 10:47 AM
Authorized result sent to ESB,JYAH,3/13/15 10:47 AM
LIMS Heartbeat,SYSTEM,3/13/15 10:46 AM
LIMS Heartbeat,SYSTEM,3/13/15 10:44 AM
LIMS Heartbeat,SYSTEM,3/13/15 10:42 AM
Authorized result sent to ESB,MONICAQ,3/13/15 10:41 AM
Authorized result sent to ESB,FAUSTOJ1,3/13/15 10:41 AM
LIMS Heartbeat,SYSTEM,3/13/15 10:40 AM
LIMS Heartbeat,SYSTEM,3/13/15 10:38 AM
LIMS Heartbeat,SYSTEM,3/13/15 10:36 AM
LIMS Heartbeat,SYSTEM,3/13/15 10:34 AM
LIMS Heartbeat,SYSTEM,3/13/15 10:32 AM
LIMS Heartbeat,SYSTEM,3/13/15 10:30 AM
LIMS Heartbeat,SYSTEM,3/13/15 10:28 AM
LIMS Heartbeat,SYSTEM,3/13/15 10:26 AM
LIMS Heartbeat,SYSTEM,3/13/15 10:24 AM
LIMS Heartbeat,SYSTEM,3/13/15 10:22 AM
LIMS Heartbeat,SYSTEM,3/13/15 10:20 AM
LIMS Heartbeat,SYSTEM,3/13/15 10:18 AM
LIMS Heartbeat,SYSTEM,3/13/15 10:16 AM
LIMS Heartbeat,SYSTEM,3/13/15 10:14 AM
LIMS Heartbeat,SYSTEM,3/13/15 10:12 AM
LIMS Heartbeat,SYSTEM,3/13/15 10:10 AM
Receipt sent to MES System,ALAG,3/13/15 10:10 AM
LIMS Heartbeat,SYSTEM,3/13/15 10:08 AM
Authorized result sent to ESB,FAUSTOJ1,3/13/15 10:07 AM
LIMS Heartbeat,SYSTEM,3/13/15 10:06 AM
LIMS Heartbeat,SYSTEM,3/13/15 10:04 AM
LIMS Heartbeat,SYSTEM,3/13/15 10:02 AM
LIMS Heartbeat,SYSTEM,3/13/15 10:00 AM
LIMS Heartbeat,SYSTEM,3/13/15 9:58 AM
LIMS Heartbeat,SYSTEM,3/13/15 9:56 AM
LIMS Heartbeat,SYSTEM,3/13/15 9:54 AM
Authorized result sent to ESB,HOOG,3/13/15 9:53 AM
Authorized result sent to ESB,HOOG,3/13/15 9:53 AM
Authorized result sent to ESB,HOOG,3/13/15 9:53 AM
LIMS Heartbeat,SYSTEM,3/13/15 9:52 AM
Lot Sample Updated or Logged,SYSTEM,3/13/15 9:50 AM
LIMS Heartbeat,SYSTEM,3/13/15 9:50 AM
LIMS Heartbeat,SYSTEM,3/13/15 9:48 AM
LIMS Heartbeat,SYSTEM,3/13/15 9:46 AM
Authorized result sent to ESB,EMLENJ,3/13/15 9:44 AM
Authorized result sent to ESB,EMLENJ,3/13/15 9:44 AM
Authorized result sent to ESB,EMLENJ,3/13/15 9:44 AM
Authorized result sent to ESB,EMLENJ,3/13/15 9:44 AM
Authorized result sent to ESB,EMLENJ,3/13/15 9:44 AM
Authorized result sent to ESB,EMLENJ,3/13/15 9:44 AM
Authorized result sent to ESB,EMLENJ,3/13/15 9:44 AM
LIMS Heartbeat,SYSTEM,3/13/15 9:44 AM
LIMS Heartbeat,SYSTEM,3/13/15 9:42 AM
LIMS Heartbeat,SYSTEM,3/13/15 9:40 AM
Authorized result sent to ESB,KRISTILE,3/13/15 9:38 AM
Authorized result sent to ESB,KRISTILE,3/13/15 9:38 AM
LIMS Heartbeat,SYSTEM,3/13/15 9:38 AM
LIMS Heartbeat,SYSTEM,3/13/15 9:36 AM
LIMS Heartbeat,SYSTEM,3/13/15 9:34 AM
Authorized result sent to ESB,MONICAQ,3/13/15 9:33 AM
Authorized result sent to ESB,MONICAQ,3/13/15 9:33 AM
Authorized result sent to ESB,MONICAQ,3/13/15 9:33 AM
Authorized result sent to ESB,MONICAQ,3/13/15 9:33 AM
Receipt sent to MES System,ORDONA,3/13/15 9:33 AM
LIMS Heartbeat,SYSTEM,3/13/15 9:32 AM
LIMS Heartbeat,SYSTEM,3/13/15 9:30 AM
LIMS Heartbeat,SYSTEM,3/13/15 9:28 AM
LIMS Heartbeat,SYSTEM,3/13/15 9:26 AM
LIMS Heartbeat,SYSTEM,3/13/15 9:24 AM
LIMS Heartbeat,SYSTEM,3/13/15 9:22 AM
LIMS Heartbeat,SYSTEM,3/13/15 9:20 AM
LIMS Heartbeat,SYSTEM,3/13/15 9:18 AM
LIMS Heartbeat,SYSTEM,3/13/15 9:16 AM
LIMS Heartbeat,SYSTEM,3/13/15 9:14 AM
"Lot Disposition sent to BAHR, Heartbeat",SYSTEM,3/13/15 9:12 AM
Lot Sample Updated or Logged,SYSTEM,3/13/15 9:12 AM
LIMS Heartbeat,SYSTEM,3/13/15 9:12 AM
LIMS Heartbeat,SYSTEM,3/13/15 9:10 AM
LIMS Heartbeat,SYSTEM,3/13/15 9:08 AM
LIMS Heartbeat,SYSTEM,3/13/15 9:06 AM
LIMS Heartbeat,SYSTEM,3/13/15 9:04 AM
LIMS Heartbeat,SYSTEM,3/13/15 9:02 AM
Receipt sent to MES System,TSANGB,3/13/15 9:02 AM
LIMS Heartbeat,SYSTEM,3/13/15 9:00 AM
Authorized result sent to ESB,TANO,3/13/15 9:00 AM
Authorized result sent to ESB,TANO,3/13/15 9:00 AM
Authorized result sent to ESB,TANO,3/13/15 9:00 AM
Authorized result sent to ESB,TANO,3/13/15 9:00 AM
Authorized result sent to ESB,TANO,3/13/15 9:00 AM
Authorized result sent to ESB,FAUSTOJ1,3/13/15 8:59 AM
Authorized result sent to ESB,FAUSTOJ1,3/13/15 8:59 AM
Authorized result sent to ESB,FAUSTOJ1,3/13/15 8:59 AM
LIMS Heartbeat,SYSTEM,3/13/15 8:58 AM
LIMS Heartbeat,SYSTEM,3/13/15 8:56 AM
Authorized result sent to ESB,ONGA,3/13/15 8:54 AM
LIMS Heartbeat,SYSTEM,3/13/15 8:54 AM
Authorized result sent to ESB,ONGA,3/13/15 8:53 AM
LIMS Heartbeat,SYSTEM,3/13/15 8:52 AM
LIMS Heartbeat,SYSTEM,3/13/15 8:50 AM
Lot Sample Updated or Logged,SYSTEM,3/13/15 8:48 AM
Authorized result sent to ESB,YOKEC,3/13/15 8:48 AM
Authorized result sent to ESB,YOKEC,3/13/15 8:48 AM
LIMS Heartbeat,SYSTEM,3/13/15 8:48 AM
